index,Text,Negative?
19937,"['woman', 'would', 'put', 'little', 'love', 'long', 'man', 'money', 'gross', 'bitch', 'broke', 'abus']",True
19938,"['getting', 'ready', 'nevada', 'hump', 'day', 'real', 'live', 'camel', 'ostrich', 'zebra', 'oh', 'nevada', 'humpday']",False
19939,"['surprising', 'big', 'pussy', 'hulk', 'bra', 'vs', 'chi']",True
19940,"['never', 'cared', 'another', 'bitch', 'saw', 'know']",True
19941,"['bitch', 'make', 'bitch', 'look', 'like', 'precious', 'booty', 'oh', 'gawd', 'bae']",True
19942,"['bitch', 'ha', 'death', 'grip', 'nigga', 'ball', 'smh']",True
19943,"['im', 'confused', 'martin', 'indi', 'drew', 'yellow', 'card', 'didnt', 'see', 'steal', 'tank', 'brazilian', 'army', 'open', 'fire']",False
19944,"['declares', 'victory', 'introducing', 'next', 'governor', 'charlie', 'baker', 'wcvb']",False
19945,"['final', 'debate', 'cleanup', 'journalist', 'sure', 'know', 'trash', 'lobby', 'wcvb', 'poli', 'wcvb']",False
19946,"['fucking', 'charge', 'even', 'juvenile', 'call', 'michael', 'brown', 'thug', 'point', 'say', 'nigger', 'cuz']",True
19947,"['think', 'time', 'bring', 'drunken', 'monkey']",False
19948,"['jus', 'dont', 'faithful', 'cu', 'u', 'never', 'kno', 'bitch', 'lmao']",True
19949,"['travis', 'always', 'tl', 'ghetto']",False
19950,"['want', 'stamp', 'bitch', 'saying', 'anything']",True
19951,"['people', 'say', 'coloured']",False
19952,"['shit', 'break', 'lose', 'good', 'girl', 'guess', 'need', 'bad', 'bitch', 'come', 'around', 'make']",True
19953,"['always', 'bro', 'nigga', 'get', 'crazy', 'weather', 'rt', 'weather', 'trash', 'od', 'gon', 'get', 'c']",True
19954,"['u', 'talkin', 'hoe', 'bout', 'bronem', 'u', 'talkin', 'hoe', 'bout', 'bronem']",True
19955,"['bitch', 'fallin', 'inlove', 'w', 'nigga', 'go', 'get', 'new', 'bitch', 'try', 'go', 'get', 'new', 'nigga', 'try', 'forget']",True
19956,"['moment', 'u', 'friend', 'zone', 'bitch', 'calling', 'u', 'u', 'way', 'time', 'please', 'gtf', 'face', 'rich', 'homie', 'quan']",True
19957,"['school', 'pointless', 'im', 'trying', 'pas', 'class', 'get', 'bitch']",True
19958,"['taking', 'serious', 'kik', 'back', 'nigger']",True
19959,"['answer', 'phone', 'hoe', 'heard', 'boutcha']",True
19960,"['youre', 'father', 'every', 'mexican', 'nigger', 'love', 'hear']",True
19961,"['kick', 'cunt']",True
19962,"['many', 'faggot', 'think', 'address', 'first', 'name']",True
19963,"['wish', 'wa', 'bird', 'could', 'constantly', 'shit', 'people', 'hate']",True
19964,"['yeah', 'know', 'jeffs', 'book', 'one', 'admits', 'beating', 'prisoner', 'lying', 'abo']",False
19965,"['dude', 'video', 'bird', 'work', 'fuckin']",True
19966,"['whats', 'guy', 'fat', 'bitch', 'clearly', 'never', 'understand']",True
19967,"['could', 'never', 'mess', 'around', 'someone', 'elses', 'man', 'like', 'thats', 'clarifying', 'self', 'side', 'hoe']",True
19968,"['main', 'nigguh', 'since', 'digital', 'camera', 'selfies']",True
19969,"['cant', 'mean', 'something', 'someone', 'hittin', 'otha', 'bitch']",True
19970,"['get', 'eye', 'cancer', 'reading', 'many', 'michael', 'douglas', 'pussyjuicethroatcancer', 'joke']",True
19971,"['jinkies', 'lost', 'glass', 'velma', 'every', 'fucking', 'episode', 'scooby', 'doo', 'like', 'damn', 'bitch', 'get', 'contact']",True
19972,"['yall', 'hoe']",True
19973,"['girl', 'tweeted', 'might', 'ghetto', 'u', 'bring', 'food', 'outside', 'movie', 'u', 'might', 'stupid', 'u', 'pay', 'b']",False
19974,"['ugly', 'bitch', 'ha', 'blood', 'hand', 'whore', 'way']",True
19975,"['yelling', 'feeling', 'self', 'centered', 'think', 'bitch', 'gr']",True
19976,"['ride', 'bitch', 'homie', 'consider', 'single', 'nigga']",True
19977,"['bitch', 'skechers', 'light']",True
19978,"['bitch', 'text', 'goodmorning', 'first', 'something']",True
19979,"['neta', 'bullshit', 'aside', 'need', 'get', 'bad', 'bitch']",True
19980,"['shut', 'nigger', 'lamar']",True
19981,"['ill', 'never', 'smoke', 'weed', 'willy', 'invited', 'hick', 'toby', 'keith', 'fucking', 'hate', 'mongoloid']",True
19982,"['say', 'nigger', 'love']",True
19983,"['bros', 'hoe', 'except', 'chick', 'clothes', 'everywhere']",True
19984,"['ex', 'girlfriend', 'telling', 'people', 'sell', 'pill', 'coke', 'retweet', 'shes', 'bitch', 'durant', 'h']",True
19985,"['said', 'thin', 'mint', 'bitch']",True
19986,"['settled', 'ding', 'dong', 'far', 'superior', 'twinkie']",False
19987,"['congratulation', 'reinforcing', 'stereotype', 'insecure', 'uneducated', 'uncivilized', 'ba']",False
19988,"['blatantly', 'believe', 'men', 'look', 'creepy', 'shit', 'ghetto', 'mustache']",True
19989,"['cinco', 'de', 'mind', 'yo', 'damn', 'business', 'bitch']",True
19990,"['lmfao', 'bitch', 'tongue', 'longer', 'nigga', 'dick']",True
19991,"['since', 'know', 'youre', 'wondering', 'cracker', 'barrel', 'place', 'buy', 'barrel', 'full', 'cracker']",False
19992,"['dont', 'gang', 'bang', 'ho', 'jus', 'gang', 'bang', 'hoe']",True
19993,"['melo', 'bitch', 'leaf', 'well', 'lebron', 'jus', 'bitch', 'regardless', 'lol']",True
19994,"['sometimes', 'listen', 'revisit', 'old', 'album', 'often', 'skim', 'bitch', 'make', 'sure', 'keep']",True
19995,"['farra', 'teen', 'mom', 'ha', 'sex', 'tape', 'pornhub', 'lmao', 'hoe']",True
19996,"['day', 'fxx', 'simpson', 'marathon', 'bart', 'dog', 'get', 'f', 'last', 'exit', 'springfield', 'best', 'consecutive', 'ho']",False
19997,"['almost', 'ran', 'fine', 'red', 'bitch', 'damn', 'lol']",True
19998,"['trash', 'though']",True
19999,"['criticize', 'amanda', 'saying', 'n', 'word', 'sure', 'dont', 'make', 'joke', 'sexual', 'assault', 'dont', 'trash']",False
20000,"['shade', 'shut', 'bitch']",True
20001,"['meet', 'bitch', 'mansion', 'elan']",True
20002,"['know', 'bitch', 'sell', 'pussy']",True
20003,"['bitch', 'entertain', 'cause', 'always', 'seem', 'business']",True
20004,"['jessica', 'dont', 'need', 'liquior', 'bitch', 'drink', 'forgets', 'everything', 'next', 'day', 'never', 'fa']",True
20005,"['u', 'aint', 'sailor', 'moon', 'bitch']",True
20006,"['fuck', 'islamic', 'state', 'kill', 'cunt']",True
20007,"['instagram', 'need', 'stop', 'bitch']",True
20008,"['hate', 'bitch', 'constantly', 'call', 'ugly', 'shit', 'annoying', 'man']",True
20009,"['nah', 'bitch', 'aint', 'gone', 'go', 'want', 'back', 'minute', 'later', 'im', 'playing', 'k', 'notice']",True
20010,"['pussy', 'nigga', 'dont', 'get', 'pussy', 'nigga']",True
20011,"['neighborhood', 'freak', 'throw', 'pussy', 'dont', 'catch']",True
20012,"['watched', 'follower', 'drop', 'like', 'fly', 'started', 'seeing', 'shit', 'made', 'upset', 'lol', 'take', 'salt', 'bitch']",True
20013,"['momma', 'talm', 'bout', 'kid', 'party', 'parent', 'tf', 'duh', 'would', 'think', 'ok', 'pussy', 'pop']",True
20014,"['new', 'york', 'bitch', 'like', 'nyc', 'shit', 'bitches', 'like', 'new', 'york', 'girls', 'like', 'hood', 'bitches', 'lmfaoo']",True
20015,"['drove', 'daughters', 'guinea', 'pig', 'vets', 'morning', 'im', 'quite', 'handy', 'new', 'callaway', 'golf', 'club', 'sick', 'pedia']",False
20016,"['fuckin', 'skyler', 'white', 'bitch']",True
20017,"['happy', 'monday', 'bitch', 'wanted', 'know', 'yes', 'dont', 'ever', 'fucking', 'forget', 'amazing', 'strong']",True
20018,"['overthinking', 'fuck', 'simplest', 'thing', 'lighten', 'bitch']",True
20019,"['well', 'aint', 'bout', 'bitch', 'bruh']",True
20020,"['quan', 'help', 'everyone', 'random', 'question', 'computer', 'stuff', 'one', 'oop', 'grs', 'something', 'aint', 'right', 'abo']",False
20021,"['brush', 'guy', 'compliment', 'boyfriend', 'youre', 'bitch']",True
20022,"['pissed', 'shower', 'checking', 'yellow', 'leg']",True
20023,"['call', 'dark', 'cold', 'damned', 'charlie', 'brown']",False
20024,"['lot', 'great', 'oldie', 'check', 'memory', 'yankee', 'rose', 'today', 'pm', 'pm', 'eastern']",False
20025,"['lol', 'dont', 'fuck', 'many', 'bitch', 'nt', 'call', 'bitch']",True
20026,"['hoe', 'man', 'dont', 'need', 'though', 'need', 'pick', 'mine', 'back']",True
20027,"['text', 'someone', 'pussy', 'wa', 'good', 'sorry', 'wrong', 'number', 'quote', 'response', 'http']",True
20028,"['thats', 'make', 'fat', 'bitch', 'sleep', 'night']",True
20029,"['shit', 'nigga', 'dont', 'complain', 'got', 'room', 'hella', 'nude', 'hoe', 'true', 'ill', 'hy']",True
20030,"['boy', 'im', 'retard', 'sometimes', 'time']",True
20031,"['bitch', 'spoil']",True
20032,"['u', 'nurse', 'rt', 'clown', 'boy', 'music', 'trash', 'dare', 'say', 'something', 'back', 'bury', 'bit']",True
20033,"['think', 'imma', 'patent', 'disposable', 'douche', 'ketchup', 'type', 'package', 'bitch', 'sanitary', 'discreet', 'hoe', 'onthe']",True
20034,"['trey', 'songz', 'reply', 'nicki', 'minaj', 'nigga', 'spoke', 'truth', 'looking', 'bitch', 'lmao', 'knew', 'someone', 'wa', 'gonna']",True
20035,"['p', 'derek', 'jeter', 'used', 'hit', 'walkoff', 'single', 'final', 'stadium', 'atbat', 'image', 'via', 'htt']",False
20036,"['gradeschool', 'dance', 'tried', 'worm', 'impress', 'bitch', 'slammed', 'dick', 'unforgiving', 'ceramic']",True
20037,"['poly', 'ratchet', 'cant', 'stand', 'poly', 'bitch', 'general', 'loud', 'annoying', 'talk', 'much']",True
20038,"['sang', 'nazi', 'beaner']",True
20039,"['hoe', 'gone', 'hoe']",True
20040,"['swear', 'hoe', 'aint', 'got', 'nothing']",True
20041,"['hate', 'bitch', 'think', 'shit', 'bitch', 'basic', 'fuck']",True
20042,"['mayonnaise', 'colored', 'benz', 'push', 'miracle', 'whip']",False
20043,"['llamf', 'cumin', 'wit', 'better', 'bar', 'already', 'bitch', 'boiz', 'yall', 'dun', 'fukd', 'da', 'way']",True
20044,"['starting', 'tweet', 'hashtag', 'theyre', 'trash', 'votes', 'os']",False
20045,"['rted', 'alex', 'ramos', 'aka', 'trash', 'gain', 'follower', 'votes', 'os']",False
20046,"['got', 'called', 'faggot', 'buying', 'girl', 'tom', 'im', 'gonna', 'fuck', 'person']",True
20047,"['im', 'back', 'cause', 'dont', 'wanna', 'see', 'boy', 'lose', 'trash', 'votes', 'os']",False
20048,"['idkmadz', 'tbh', 'ive', 'seen', 'recess', 'monkey', 'bar', 'wa', 'busy', 'getting', 'beat', 'lol', 'talk', 'rate']",True
20049,"['beef', 'bitch', 'ur', 'pussy', 'smell', 'like', 'beef']",True
20050,"['crank', 'shitty', 'pussy', 'yua']",True
20051,"['ur', 'pussy', 'smell', 'like', 'dumpster', 'juice']",True
20052,"['aint', 'got', 'time', 'stupid', 'bitch']",True
20053,"['k', 'michelle', 'pussy', 'smell', 'like', 'shit']",True
20054,"['thing', 'need', 'life', 'comfy', 'shirt', 'oreo', 'southern', 'shirt']",False
20055,"['bitch', 'gorgeous']",True
20056,"['got', 'twitter', 'facebook', 'instagram', 'fuk', 'yuh', 'mean', 'send', 'u', 'pic', 'bitch', 'better', 'download', 'avi']",True
20057,"['yankee', 'didnt', 'want', 'russell', 'martin', 'signed', 'pirate', 'year', 'ago', 'pirate', 'made', 'backtoback', 'postseasons']",False
20058,"['dani', 'alves', 'us', 'new', 'gray', 'hair', 'talk', 'yellow', 'card', 'telling', 'referee', 'humble', 'senior']",False
20059,"['bird', 'plane', 'supermanu', 'nba', 'superheroes']",False
20060,"['dont', 'got', 'problem', 'smacking', 'bitch']",True
20061,"['fuck', 'da', 'opps', 'x', 'fuck', 'dear', 'hoe', 'x']",True
20062,"['bird', 'plane', 'boat', 'flying', 'human', 'lake', 'erie', 'cle']",False
20063,"['wanna', 'reason', 'u', 'look', 'phone', 'smile', 'car', 'run', 'yo', 'hoe']",True
20064,"['payback', 'bitch', 'really']",True
20065,"['dont', 'eat', 'pussy', 'show', 'vagfax']",True
20066,"['fucking', 'nosey', 'bitch', 'swear', 'lol']",True
20067,"['hope', 'got', 'wanted', 'bitch']",True
20068,"['rt', 'nigga', 'bitch', 'never', 'date', 'female', 'another', 'niggah', 'name', 'lol', 'wtf']",True
20069,"['yet', 'master', 'art', 'eating', 'powdered', 'donut', 'without', 'looking', 'like', 'left', 'charlie', 'sheens', 'house']",False
20070,"['im', 'star', 'jones', 'man', 'love', 'big', 'bitch']",True
20071,"['come', 'wiggas', 'soft', 'tweet']",False
20072,"['white', 'ppl', 'call', 'mexican', 'beaner', 'claim', 'taking', 'job', 'sugar', 'skull', 'tattoo']",True
20073,"['tree', 'fall', 'wood', 'nobody', 'around', 'doe', 'make', 'noise', 'nj', 'blow', 'away', 'trash', 'live']",False
20074,"['naw', 'deez', 'aint', 'hoe', 'u', 'gota', 'add', 'mo', 'str']",True
20075,"['stroke', 'game', 'stale', 'gotta', 'eat', 'pussy', 'like', 'husky', 'dike']",True
20076,"['amp', 'bid', 'social', 'christmas', 'yet', 'follow', 'fairy', 'campaign', 'cle', 'marketing']",False
20077,"['im', 'gonna', 'rock', 'cock', 'youre', 'gonna', 'jam', 'clam']",True
20078,"['hoe', 'like', 'go', 'talk', 'one', 'hoe', 'like', 'one', 'hoe']",True
20079,"['know', 'cunt', 'nugget']",True
20080,"['charlie', 'understood', 'keep', 'percentage', 'lower']",False
20081,"['pussy', 'stay', 'wet', 'shes', 'around', 'gotta', 'lick', 'till', 'wetter', 'never']",True
20082,"['lohanthony', 'little', 'bitch', 'doesnt', 'even', 'like', 'girl', 'get', 'followed', 'dedicate', 'life', 'ge']",True
20083,"['loyal', 'girl', 'really', 'truly', 'doe', 'come', 'smart', 'mouth', 'argument', 'hoe', 'let', 'please', 'cause', 'g']",True
20084,"['bird', 'feather']",False
20085,"['pink', 'fuzzy', 'one', 'silky', 'silver', 'one', 'bathrobe', 'wonderful', 'thing']",False
20086,"['spiderman', 'wa', 'bitch', 'highkey', 'tho']",True
20087,"['buy', 'double', 'stuffed', 'oreo', 'boyfriend']",False
20088,"['cumming', 'pussy', 'wa', 'love']",True
20089,"['yeah', 'checked', 'connection', 'fucking', 'wifi', 'check', 'lil', 'bitch', 'nigga']",True
20090,"['city', 'light', 'charlie', 'chaplin', 'movie', 'via']",False
20091,"['momma', 'dee', 'aint', 'loyal', 'aint', 'pose', 'tell', 'main', 'bitch', 'bout', 'side', 'bitch']",True
20092,"['yall', 'nigga', 'hoe']",True
20093,"['hoe', 'thought', 'wa']",True
20094,"['hate', 'hype', 'bitch', 'like', 'early', 'loud', 'sit', 'tf', 'somewhere']",True
20095,"['aw', 'niggar', 'thank', 'much', 'sure', 'mean', 'lot']",True
20096,"['need', 'compete', 'woman', 'theres', 'one', 'shit', 'im', 'bitch']",True
20097,"['whitest', 'person', 'tl', 'always', 'ghetto', 'im', 'sick']",True
20098,"['wear', 'beany', 'winter', 'long', 'bandana', 'till', 'summer']",False
20099,"['im', 'date', 'yankee', 'field', 'getting', 'kiss', 'cam', 'bucket', 'list']",False
20100,"['biggest', 'two', 'faced', 'bitch', 'ever', 'met', 'wont']",True
20101,"['people', 'beg', 'see', 'womens', 'body', 'minute', 'theyre', 'seen', 'woman', 'hoe', 'oh', 'okay']",True
20102,"['sideline', 'hoe', 'get', 'mad', 'bitch', 'shut', 'wa', 'okay', 'second', 'time', 'sudden', 'probl']",True
20103,"['bitch', 'tweet', 'like', 'wanna', 'suck', 'dick', 'like', 'chill', 'song', 'bitch', 'song']",True
20104,"['confused', 'yall', 'tweeting', 'wanna', 'bitch', 'roll', 'weed', 'ampmoke', 'night', 'like', 'wtf', 'kind', 'standard']",True
20105,"['little', 'bitch']",True
20106,"['hoe', 'icy']",True
20107,"['hoe', 'got', 'much', 'say', 'little']",True
20108,"['latina', 'pussy', 'like']",True
20109,"['twelve', 'yeah', 'scale', 'one', 'ten', 'bitch']",True
20110,"['score', 'flappy', 'bird', 'higher', 'bronco', 'score', 'right']",False
20111,"['negative', 'positive', 'fucking', 'smile', 'beautiful', 'bitch']",True
20112,"['trust', 'bitch', 'words', 'advice']",True
20113,"['stuff', 'broke', 'loose', 'must', 'panic', 'share', 'gif', 'instead']",False
20114,"['many', 'hoe', 'ethnicity']",True
20115,"['sending', 'hoe', 'clean', 'fse']",True
20116,"['wasnt', 'put', 'earth', 'bitch', 'like', 'damn', 'sure', 'dgaf']",True
20117,"['charlie', 'crist', 'lead', 'rick', 'scott', 'florida', 'governors', 'race', 'every', 'vote', 'matter']",False
20118,"['bae', 'win', 'dont', 'get', 'pussy', 'tonight', 'shit']",True
20119,"['prime', 'suspect', 'foley', 'murder', 'british', 'jihadi', 'wait', 'declared', 'allegiance', 'anonymous']",False
20120,"['rt', 'used', 'shame', 'hoe', 'prostitute', 'social', 'medium', 'call', 'hustling', 'lol']",True
20121,"['trash', 'tbh', 'start', 'mike', 'vike']",False
20122,"['say', 'girlfriend', 'would', 'believe', 'dropped', 'hoe']",True
20123,"['ohioan', 'clowned', 'kid', 'like', 'warm', 'fuck', 'wrong', 'minnesota', 'well', 'bitch', 'karma', 'teamed', 'wit']",True
20124,"['sound', 'like', 'soulless', 'cunt']",True
20125,"['act', 'like', 'age', 'like', 'cute', 'awk', 'moment', 'thought', 'tweet', 'wa', 'abo']",False
20126,"['think', 'man', 'cheating', 'take', 'bitch', 'house', 'see', 'wifi', 'connects']",True
20127,"['dolph', 'hoe', 'bout', 'rock', 'dj', 'holiday', 'show', 'memphis']",True
20128,"['ew', 'shes', 'ugly', 'hoe']",True
20129,"['pussy', 'popz', 'severely']",True
20130,"['flava', 'ya', 'ear', 'hoe', 'live', 'lol']",True
20131,"['ya', 'lil', 'dumb', 'bitch', 'ian', 'fwy']",True
20132,"['ha', 'ha', 'real', 'name', 'hasean', 'yall', 'get', 'ghetto', 'name']",True
20133,"['ready', 'make', 'today', 'bitch']",True
20134,"['trash', 'hope', 'rt', 'dropped', 'four', 'new', 'song']",False
20135,"['alex', 'rodriguez', 'lucky', 'ryan', 'dempster', 'hit', 'going', 'get', 'camel', 'break', 'neck', 'son', 'bitch']",True
20136,"['justin', 'bieber', 'win', 'oscar', 'suck', 'ball', 'dead', 'dog', 'midget', 'dick', 'son', 'bitch']",True
20137,"['tbt', 'learn', 'english', 'jabroni', 'big', 'bird', 'break', 'fucking', 'neck']",True
20138,"['wake', 'dumb', 'son', 'bitch']",True
20139,"['hello', 'official', 'big', 'time', 'pussy']",True
20140,"['sarah', 'burke', 'pussy', 'b', 'like']",True
20141,"['u', 'annoying', 'hit', 'dare', 'bitch', 'always', 'tryna', 'test', 'big', 'ft', 'linebacker', 'dude', 'girl']",True
20142,"['nigga', 'settle', 'easy', 'bitch', 'like', 'dont', 'yall', 'wanna', 'bitch', 'challenge', 'better', 'yoursel']",True
20143,"['every', 'bitch', 'got', 'nigga', 'gone', 'always', 'fuck', 'matter']",True
20144,"['bitch', 'somewhere', 'coughing', 'like', 'mug']",True
20145,"['espn', 'ha', 'jason', 'whitlock', 'pti', 'kissing', 'mister', 'charlie', 'justify', 'bullshit', 'eagle', 'jackson']",True
20146,"['every', 'man', 'cant', 'bad', 'bitch', 'country', 'got', 'cash', 'r', 'willing', 'go', 'poverty', 'roams']",True
20147,"['every', 'time', 'sleep', 'two', 'woman', 'day', 'prof', 'country', 'ha', 'problem', 'educating', 'bitch', 'self', 'w']",True
20148,"['man', 'happy', 'next', 'relationship', 'fucked', 'way', 'blessing', 'bitch']",True
20149,"['got', 'damn', 'shame', 'bitch', 'wit', 'raw', 'dick', 'sucking', 'skill', 'wifey', 'material']",True
20150,"['long', 'finger', 'dike', 'hoe', 'pulling', 'glove', 'instead', 'winking', 'bitch', 'trying', 'suck']",True
20151,"['man', 'ha', 'ever', 'aborted', 'baby', 'even', 'abortion', 'bitch', 'soon', 'meet', 'god', 'baby', 'face', 'th']",True
20152,"['people', 'r', 'mentally', 'stable', 'know', 'beat', 'kid', 'talk', 'club', 'hoe', 'stop', 'dad', 'n']",True
20153,"['wnba', 'superstar', 'suck', 'pussy', 'top', 'da', 'world', 'stop', 'playing', 'da', 'thousand', 'r', 'gone', 'sett']",True
20154,"['bitch', 'wit', 'baby', 'ask', 'switch', 'seat', 'family', 'could', 'together', 'said', 'bitch', 'family', 'wasnt', 'together']",True
20155,"['twitter', 'family', 'promise', 'put', 'tour', 'schedule', 'today', 'soon', 'pussy', 'hustlin', 'girl', 'pay', 'service']",True
20156,"['gay', 'girl', 'suck', 'pussy', 'bitch', 'took', 'plan', 'b', 'pill', 'day', 'mean', 'munching', 'hoe', 'ate', 'plan']",True
20157,"['kick', 'wit', 'yall', 'check', 'yo', 'squad', 'buster', 'blameamotherfucker', 'bitch', 'surround', 'u', 'twice']",True
20158,"['niggah', 'func', 'fucked', 'im']",True
20159,"['dat', 'shit', 'trash', 'shirt', 'inspired', 'emoji', 'tattoo', 'preorder']",True
20160,"['rt', 'game', 'beat', 'glocc', 'la', 'full', 'video', 'via', 'bitch', 'cop', 'cant']",True
20161,"['doe', 'sza', 'freckle', 'pussy']",True
20162,"['aint', 'hoe', 'get', 'trap', 'house']",True
20163,"['rt', 'rt', 'bow', 'wow', 'look', 'like', 'stress', 'saving', 'hoe', 'wearing']",True
20164,"['bitch', 'fuck', 'wit', 'dead', 'beat', 'dad', 'long', 'cuttin', 'check']",True
